0, 0, Header, 1, 2, 1000
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 600000
1, 0, Copyright_t, "Direitos autorais © "
1, 7996, Tempo, 1000000
1, 12000, Tempo, 2000000
1, 15996, Tempo, 1000000
1, 20000, Tempo, 1000000
1, 20000, Time_signature, 2, 1, 48, 8
1, 24000, Tempo, 1000000
1, 24000, Time_signature, 2, 2, 24, 8
1, 26000, Tempo, 1000000
1, 26000, Time_signature, 3, 1, 48, 8
1, 32000, Tempo, 1000000
1, 32000, Time_signature, 3, 2, 24, 8
1, 34996, Tempo, 666666
1, 35000, Tempo, 666666
1, 35000, Time_signature, 6, 3, 36, 8
1, 38000, Tempo, 666666
1, 38000, Tempo, 1333333
1, 38000, Tempo, 1333333
1, 38000, Time_signature, 3, 3, 36, 8
1, 39500, Tempo, 1333333
1, 39500, Tempo, 666666
1, 39500, Time_signature, 6, 3, 36, 8
1, 42496, Tempo, 999998
1, 42500, Tempo, 999998
1, 42500, Time_signature, 4, 2, 24, 8
1, 43500, Tempo, 750000
1, 44500, Tempo, 600000
1, 45500, Tempo, 500000
1, 46500, Tempo, 500000
1, 46500, Time_signature, 9, 3, 36, 8
1, 51000, Tempo, 500000
1, 51000, Time_signature, 4, 2, 24, 8
1, 55000, Tempo, 500000
1, 55000, Time_signature, 12, 3, 36, 8
1, 60996, Tempo, 1000000
1, 61000, Tempo, 1000000
1, 61000, Time_signature, 4, 2, 24, 8
1, 61001, End_track
2, 0, Start_track
2, 0, Program_c, 0, 1
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 0, 7, 100
2, 0, Title_t, " "
2, 0, Note_on_c, 0, 72, 76
2, 500, Note_off_c, 0, 72, 0
2, 500, Note_on_c, 0, 74, 77
2, 1000, Note_off_c, 0, 74, 0
2, 1000, Note_on_c, 0, 76, 79
2, 1500, Note_off_c, 0, 76, 0
2, 1500, Note_on_c, 0, 72, 73
2, 2000, Note_off_c, 0, 72, 0
2, 2000, Note_on_c, 0, 74, 77
2, 2500, Note_off_c, 0, 74, 0
2, 2500, Note_on_c, 0, 76, 80
2, 3000, Note_off_c, 0, 76, 0
2, 3000, Note_on_c, 0, 72, 72
2, 3500, Note_off_c, 0, 72, 0
2, 3500, Note_on_c, 0, 74, 77
2, 4000, Note_off_c, 0, 74, 0
2, 4000, Note_on_c, 0, 76, 80
2, 4500, Note_off_c, 0, 76, 0
2, 4500, Note_on_c, 0, 72, 71
2, 5000, Note_off_c, 0, 72, 0
2, 5000, Note_on_c, 0, 74, 77
2, 5500, Note_off_c, 0, 74, 0
2, 5500, Note_on_c, 0, 76, 80
2, 6000, Note_off_c, 0, 76, 0
2, 6000, Note_on_c, 0, 72, 71
2, 6500, Note_off_c, 0, 72, 0
2, 6500, Note_on_c, 0, 74, 77
2, 7000, Note_off_c, 0, 74, 0
2, 7000, Note_on_c, 0, 76, 80
2, 7500, Note_off_c, 0, 76, 0
2, 7500, Note_on_c, 0, 72, 71
2, 8000, Note_off_c, 0, 72, 0
2, 8000, Note_on_c, 0, 74, 77
2, 8500, Note_off_c, 0, 74, 0
2, 8500, Note_on_c, 0, 76, 80
2, 9000, Note_off_c, 0, 76, 0
2, 9000, Note_on_c, 0, 72, 73
2, 9500, Note_off_c, 0, 72, 0
2, 9500, Note_on_c, 0, 74, 77
2, 10000, Note_off_c, 0, 74, 0
2, 10000, Note_on_c, 0, 76, 79
2, 10500, Note_off_c, 0, 76, 0
2, 10500, Note_on_c, 0, 72, 73
2, 11000, Note_off_c, 0, 72, 0
2, 11000, Note_on_c, 0, 74, 77
2, 11500, Note_off_c, 0, 74, 0
2, 11500, Note_on_c, 0, 76, 79
2, 12000, Note_off_c, 0, 76, 0
2, 12000, Note_on_c, 0, 72, 73
2, 12500, Note_off_c, 0, 72, 0
2, 12500, Note_on_c, 0, 74, 77
2, 13000, Note_off_c, 0, 74, 0
2, 13000, Note_on_c, 0, 76, 77
2, 13500, Note_off_c, 0, 76, 0
2, 13500, Note_on_c, 0, 72, 75
2, 14000, Note_off_c, 0, 72, 0
2, 14000, Note_on_c, 0, 74, 77
2, 14500, Note_off_c, 0, 74, 0
2, 14500, Note_on_c, 0, 76, 77
2, 15000, Note_off_c, 0, 76, 0
2, 15000, Note_on_c, 0, 72, 75
2, 15500, Note_off_c, 0, 72, 0
2, 15500, Note_on_c, 0, 74, 77
2, 16000, Note_off_c, 0, 74, 0
2, 16000, Note_on_c, 0, 76, 77
2, 16500, Note_off_c, 0, 76, 0
2, 16500, Note_on_c, 0, 72, 74
2, 17000, Note_off_c, 0, 72, 0
2, 17000, Note_on_c, 0, 74, 77
2, 17500, Note_off_c, 0, 74, 0
2, 17500, Note_on_c, 0, 76, 78
2, 18000, Note_off_c, 0, 76, 0
2, 18000, Note_on_c, 0, 72, 73
2, 18500, Note_off_c, 0, 72, 0
2, 18500, Note_on_c, 0, 74, 77
2, 19000, Note_off_c, 0, 74, 0
2, 19000, Note_on_c, 0, 76, 79
2, 19500, Note_off_c, 0, 76, 0
2, 19500, Note_on_c, 0, 72, 73
2, 20000, Note_off_c, 0, 72, 0
2, 20000, Note_on_c, 0, 74, 77
2, 20500, Note_off_c, 0, 74, 0
2, 20500, Note_on_c, 0, 76, 79
2, 21000, Note_off_c, 0, 76, 0
2, 21000, Note_on_c, 0, 72, 73
2, 21500, Note_off_c, 0, 72, 0
2, 21500, Note_on_c, 0, 74, 77
2, 22000, Note_off_c, 0, 74, 0
2, 22000, Note_on_c, 0, 76, 79
2, 22500, Note_off_c, 0, 76, 0
2, 22500, Note_on_c, 0, 72, 73
2, 23000, Note_off_c, 0, 72, 0
2, 23000, Note_on_c, 0, 74, 77
2, 23500, Note_off_c, 0, 74, 0
2, 23500, Note_on_c, 0, 76, 79
2, 24000, Note_off_c, 0, 76, 0
2, 24000, Note_on_c, 0, 72, 73
2, 24500, Note_off_c, 0, 72, 0
2, 24500, Note_on_c, 0, 74, 77
2, 25000, Note_off_c, 0, 74, 0
2, 25000, Note_on_c, 0, 76, 79
