0, 0, Header, 1, 5, 1000
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 2, "major"
1, 0, Tempo, 1000000
1, 0, Copyright_t, "Direitos autorais © "
1, 4000, Tempo, 1000000
1, 4000, Tempo, 750000
1, 4000, Time_signature, 3, 2, 24, 8
1, 7000, Tempo, 750000
1, 7000, Tempo, 428571
1, 7000, Time_signature, 3, 3, 36, 8
1, 9000, Tempo, 2400000
1, 10750, Tempo, 1000000
1, 13000, Tempo, 1000000
1, 13000, Time_signature, 4, 2, 24, 8
1, 13001, End_track
2, 0, Start_track
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 63
2, 0, Control_c, 0, 7, 100
2, 0, Title_t, "Piano"
2, 0, Note_on_c, 0, 73, 81
2, 4000, Note_off_c, 0, 73, 0
2, 4000, Note_on_c, 0, 71, 81
2, 6000, Note_off_c, 0, 71, 0
2, 6000, Note_on_c, 0, 69, 76
2, 7000, Note_off_c, 0, 69, 0
2, 7000, Note_on_c, 0, 67, 84
2, 7500, Note_off_c, 0, 67, 0
2, 7500, Note_on_c, 0, 66, 77
2, 8500, Note_off_c, 0, 66, 0
2, 8500, Note_on_c, 0, 64, 77
2, 9000, Note_off_c, 0, 64, 0
2, 9500, Note_on_c, 0, 62, 75
2, 9750, Note_off_c, 0, 62, 0
2, 9750, Note_on_c, 0, 64, 77
2, 10000, Note_off_c, 0, 64, 0
2, 10000, Note_on_c, 0, 66, 83
2, 11000, Note_off_c, 0, 66, 0
2, 11000, Note_on_c, 0, 71, 77
2, 13000, Note_off_c, 0, 71, 0
2, 13001, End_track
3, 0, Start_track
3, 0, Program_c, 1, 0
3, 0, Control_c, 1, 121, 0
3, 0, Control_c, 1, 64, 0
3, 0, Control_c, 1, 91, 48
3, 0, Control_c, 1, 10, 63
3, 0, Control_c, 1, 7, 100
3, 0, Title_t, "Piano"
3, 9000, Note_on_c, 1, 50, 76
3, 10500, Note_off_c, 1, 50, 0
3, 10500, Note_on_c, 1, 52, 76
3, 10750, Note_off_c, 1, 52, 0
3, 10750, Note_on_c, 1, 54, 80
3, 11000, Note_off_c, 1, 54, 0
3, 11000, Note_on_c, 1, 55, 79
3, 13000, Note_off_c, 1, 55, 0
3, 13000, Note_on_c, 1, 57, 81
3, 14000, Note_off_c, 1, 57, 0
3, 14000, Note_on_c, 1, 59, 77
3, 15000, Note_off_c, 1, 59, 0
3, 16000, Note_on_c, 1, 59, 76
3, 17000, Note_off_c, 1, 59, 0
3, 17000, Note_on_c, 1, 64, 82
3, 18000, Note_off_c, 1, 64, 0
3, 18000, Note_on_c, 1, 59, 75
3, 19000, Note_off_c, 1, 59, 0
3, 19000, Note_on_c, 1, 60, 79
3, 21000, Note_off_c, 1, 60, 0
3, 21001, End_track
4, 0, Start_track
4, 0, Program_c, 2, 0
4, 0, Control_c, 2, 121, 0
4, 0, Control_c, 2, 64, 0
4, 0, Control_c, 2, 91, 48
4, 0, Control_c, 2, 10, 63
4, 0, Control_c, 2, 7, 100
4, 0, Title_t, "Piano"
4, 0, Note_on_c, 2, 73, 81
4, 4000, Note_off_c, 2, 73, 0
4, 4000, Note_on_c, 2, 71, 81
4, 6000, Note_off_c, 2, 71, 0
4, 6000, Note_on_c, 2, 69, 76
4, 7000, Note_off_c, 2, 69, 0
4, 7000, Note_on_c, 2, 67, 84
4, 7500, Note_off_c, 2, 67, 0
4, 7500, Note_on_c, 2, 66, 77
4, 8500, Note_off_c, 2, 66, 0
4, 8500, Note_on_c, 2, 64, 77
4, 9000, Note_off_c, 2, 64, 0
4, 9500, Note_on_c, 2, 62, 75
4, 9750, Note_off_c, 2, 62, 0
4, 9750, Note_on_c, 2, 64, 77
4, 10000, Note_off_c, 2, 64, 0
4, 10000, Note_on_c, 2, 66, 83
4, 11000, Note_off_c, 2, 66, 0
4, 11000, Note_on_c, 2, 71, 77
4, 13000, Note_off_c, 2, 71, 0
4, 13001, End_track
5, 0, Start_track
5, 0, Program_c, 3, 0
5, 0, Control_c, 3, 121, 0
5, 0, Control_c, 3, 64, 0
5, 0, Control_c, 3, 91, 48
5, 0, Control_c, 3, 10, 63
5, 0, Control_c, 3, 7, 100
5, 0, Title_t, "Piano"
5, 9000, Note_on_c, 3, 50, 76
5, 10500, Note_off_c, 3, 50, 0
5, 10500, Note_on_c, 3, 52, 76
5, 10750, Note_off_c, 3, 52, 0
5, 10750, Note_on_c, 3, 54, 80
5, 11000, Note_off_c, 3, 54, 0
5, 11000, Note_on_c, 3, 55, 79
5, 13000, Note_off_c, 3, 55, 0
5, 13000, Note_on_c, 3, 57, 81
5, 14000, Note_off_c, 3, 57, 0
5, 14000, Note_on_c, 3, 59, 77
5, 15000, Note_off_c, 3, 59, 0
5, 16000, Note_on_c, 3, 59, 76
5, 17000, Note_off_c, 3, 59, 0
5, 17000, Note_on_c, 3, 64, 82
5, 18000, Note_off_c, 3, 64, 0
5, 18000, Note_on_c, 3, 59, 75
5, 19000, Note_off_c, 3, 59, 0
5, 19000, Note_on_c, 3, 60, 79
5, 21000, Note_off_c, 3, 60, 0
5, 21001, End_track
0, 0, End_of_file
